Date,Close
2017-01-12,408.0942993842081
2017-01-13,405.27125925967016
2017-01-16,405.63909966237554
2017-01-17,403.7170672628506
2017-01-18,402.91339504724635
2017-01-19,403.5081923898791
2017-01-20,402.28736565931126
2017-01-23,402.0182545708516
2017-01-24,404.5308401892805
2017-01-25,403.8770564502342
2017-01-26,406.0484406743645
2017-01-27,404.2890269650493
2017-01-30,405.8486353208798
2017-01-31,409.2317725621956
2017-02-01,404.788483561941
2017-02-02,403.69469305100006
2017-02-03,405.34883730536114
2017-02-06,405.4427465332752
2017-02-07,406.6850382800178
2017-02-08,405.97706790658617
2017-02-09,406.65024748153195
2017-02-10,406.83889301074777
2017-02-13,409.6744571340674
2017-02-14,410.6832988206698
2017-02-15,411.8585041448202
2017-02-16,411.53475021257526
2017-02-17,411.0595377644303
2017-02-20,410.69442138879106
2017-02-21,411.98332567354765
2017-02-22,411.6413567119071
2017-02-23,412.7209064256999
2017-02-24,417.3717080229908
2017-02-27,419.61395742985417
2017-02-28,419.46191036551846
2017-03-01,422.3643382098464
2017-03-02,422.0481874638033
2017-03-03,418.4719383934476
2017-03-06,416.9557657716128
2017-03-07,413.71418192956105
2017-03-08,413.51115496147844
2017-03-09,414.0479917198575
2017-03-10,417.9008663444081
2017-03-13,419.0547210919364
2017-03-14,419.1165200343187
2017-03-15,421.27533119668567
2017-03-16,417.3530605786699
2017-03-17,418.32428969488706
2017-03-20,420.366020082661
2017-03-21,417.90884759110133
2017-03-22,420.6963556775152
2017-03-23,421.873348492504
2017-03-24,421.5427726647024
2017-03-27,423.30833639691497
2017-03-28,428.34972211252375
2017-03-29,429.21345462264077
2017-03-30,430.20989579524144
2017-03-31,429.7911739961609
2017-04-03,428.59148525723134
2017-04-04,430.75215689031984
2017-04-05,429.53998923850213
2017-04-06,430.18312171294093
2017-04-07,429.7278068194107
2017-04-10,431.1857664709035
2017-04-11,432.3530906814774
2017-04-12,434.9281705699932
2017-04-13,434.4081377722837
2017-04-14,434.36838790169696
2017-04-17,432.9108604701323
2017-04-18,432.5222739499801
2017-04-19,433.7768749360698
2017-04-20,435.7908521693605
2017-04-21,434.44652152100525
2017-04-24,436.6857333612166
2017-04-25,439.8970090788265
2017-04-26,441.2238788852739
2017-04-27,445.47747051039005
2017-04-28,444.4298921121829
2017-05-01,442.4405827055601
2017-05-02,439.3831422077515
2017-05-03,442.8752308307299
2017-05-04,444.683962143438
2017-05-05,445.0727928016171
2017-05-08,446.13273005425674
2017-05-09,444.38175195966
2017-05-10,449.77325591889365
2017-05-11,450.5316982828441
2017-05-12,451.2504878720539
2017-05-15,453.2020211198513
2017-05-16,454.6640395833247
2017-05-17,455.611807631883
2017-05-18,454.53085872099234
2017-05-19,455.9737954352643
2017-05-22,460.2378444282144
2017-05-23,463.4286845205243
2017-05-24,467.11505777380313
2017-05-25,466.59262642094075
2017-05-26,465.11341678042356
2017-05-29,465.3618429402243
2017-05-30,465.97329276480167
2017-05-31,468.66167580174357
2017-06-01,465.77674654231396
2017-06-02,469.3358471812352
2017-06-05,469.5198313840772
2017-06-06,469.1660692441823
2017-06-07,467.64186049366197
2017-06-08,464.83214714993045
2017-06-09,466.97848831785427
2017-06-12,467.6251242522311
2017-06-13,465.545202452749
2017-06-14,463.45504490862174
2017-06-15,463.2834755100415
2017-06-16,467.1215185606203
2017-06-19,467.1023358578931
2017-06-20,464.5960499516569
2017-06-21,464.60456382348497
2017-06-22,464.5591166839896
2017-06-23,459.6653433981065
2017-06-26,460.05675366507086
2017-06-27,460.0948846046535
2017-06-28,461.9872973342803
2017-06-29,466.185209524171
2017-06-30,468.9383395832665
2017-07-03,468.90056220215683
2017-07-04,467.1875103846735
2017-07-05,472.83422999117323
2017-07-06,473.4526668592022
2017-07-07,473.9805254430281
2017-07-10,474.4322752688081
2017-07-11,475.3284447903438
2017-07-12,475.5397239664959
2017-07-13,474.89239995273545
2017-07-14,474.29868207025464
2017-07-17,474.73317552982263
2017-07-18,474.1463259875551
2017-07-19,473.22063442220076
2017-07-20,473.93349487758456
2017-07-21,473.9235404427429
2017-07-24,477.43152641990827
2017-07-25,472.62958680312227
2017-07-26,475.3126005069672
2017-07-27,478.30477089196245
2017-07-28,474.65799042714616
2017-07-31,474.47261523898544
2017-08-01,474.22973350699385
2017-08-02,471.91471011755823
2017-08-03,470.8590767423765
2017-08-04,469.1379250514448
2017-08-07,473.14246593829205
2017-08-08,475.513822724587
2017-08-09,478.5569329145753
2017-08-10,480.5002770426618
2017-08-11,478.74217350022735
2017-08-14,478.1931329676678
2017-08-15,479.67188209012363
2017-08-16,477.72762647233975
2017-08-17,479.6536233326845
2017-08-18,479.6729725363682
2017-08-21,479.423330921269
2017-08-22,481.345250857676
2017-08-23,482.73377748064803
2017-08-24,482.51184514900984
2017-08-25,485.33050475573833
2017-08-28,483.6683781005385
2017-08-29,485.40024931442707
2017-08-30,487.08645183036384
2017-08-31,486.9673589517359
2017-09-01,488.1196249962201
2017-09-04,486.1173978434495
2017-09-05,488.4654518818633
2017-09-06,488.59564760897734
2017-09-07,488.05020156793927
2017-09-08,490.64822001961306
2017-09-11,489.7395326385275
2017-09-12,487.4226100458004
2017-09-13,484.8093516987526
2017-09-14,486.5213716014439
2017-09-15,484.46051289645135
2017-09-18,488.47010126042005
2017-09-19,484.8062424446526
2017-09-20,488.69915518123264
2017-09-21,489.6211901156379
2017-09-22,489.9277638918971
2017-09-25,489.33792571827917
2017-09-26,490.6361979469833
2017-09-27,491.06092854213364
2017-09-28,493.7675323061667
2017-09-29,494.4959876034908
2017-10-02,495.29659112641457
2017-10-03,495.06936670198684
2017-10-04,495.4554754545447
2017-10-05,496.5710789923288
2017-10-06,493.6507422070156
2017-10-09,491.4543713628042
2017-10-10,493.4408995508496
2017-10-11,494.2826304271055
2017-10-12,494.4146637544002
2017-10-13,494.95153162053094
2017-10-16,496.1466950312543
2017-10-17,495.56717567063555
2017-10-18,494.51056621983093
2017-10-19,495.4022567300263
2017-10-20,493.94551117479625
2017-10-23,495.2620166862252
2017-10-24,492.3568494777495
2017-10-25,494.91516075240077
2017-10-26,496.36035571722687
2017-10-27,497.3724151858546
2017-10-30,499.8377971537456
2017-10-31,503.66874604267076
2017-11-01,506.19748617270704
2017-11-02,503.01573771004377
2017-11-03,500.95658377657236
2017-11-06,500.206946621181
2017-11-07,500.7591287216026
2017-11-08,502.2944467625409
2017-11-09,501.34295913623396
2017-11-10,502.2164926651881
2017-11-13,501.2057268004815
2017-11-14,500.4826911944976
2017-11-15,498.16936900080117
2017-11-16,496.8229025085794
2017-11-17,494.6195332973467
2017-11-20,493.1677867913921
2017-11-21,495.7750703846078
2017-11-22,494.37627260694387
2017-11-23,500.1410367366187
2017-11-24,501.62767253838047
2017-11-27,502.4973447857702
2017-11-28,501.2806292254078
2017-11-29,503.18124898422576
2017-11-30,502.5299733317502
2017-12-01,503.27399296104096
2017-12-04,508.89416203757855
2017-12-05,509.20204223812925
2017-12-06,512.0005888907006
2017-12-07,511.09423604044883
2017-12-08,511.5242590594549
2017-12-11,515.5658603307259
2017-12-12,514.8119262151504
2017-12-13,518.9368233311443
2017-12-14,520.8523272020552
2017-12-15,520.2273936502665
2017-12-18,521.9922091283777
2017-12-19,524.4373180276311
2017-12-20,526.1809379520655
2017-12-21,523.5404885122846
2017-12-22,522.5862141606348
2017-12-25,522.5911768895318
2017-12-26,522.9423100313317
2017-12-27,524.683654226433
2017-12-28,525.5390562282995
2017-12-29,523.3683675108794
2018-01-01,524.6287632128913
2018-01-02,526.3499347034589
2018-01-03,527.969515599321
2018-01-04,530.6310770504302
2018-01-05,532.7989213595281
2018-01-08,534.2172815179849
2018-01-09,534.5769500950676
2018-01-10,531.7550282280356
2018-01-11,533.1142646663009
2018-01-12,534.0296400406271
2018-01-15,535.0727977150177
2018-01-16,533.0193005633771
2018-01-17,531.3571874825607
2018-01-18,533.9634931892265
2018-01-19,534.3843828815131
2018-01-22,536.2473842762583
2018-01-23,536.8040210285193
2018-01-24,537.3635333075108
2018-01-25,539.7401009194627
2018-01-26,539.208011463028
2018-01-29,539.90025301691
2018-01-30,539.4757024394999
2018-01-31,539.1067099846352
2018-02-01,538.988365737698
2018-02-02,539.9326332809654
2018-02-05,539.4751360376385
2018-02-06,542.4866482887855
2018-02-07,541.1974336843466
2018-02-08,541.3236903960238
2018-02-09,540.9442282794755
2018-02-12,544.3381840481829
2018-02-13,545.2312936012061
2018-02-14,547.7949826801434
2018-02-15,545.3238619340694
2018-02-16,546.357962465808
2018-02-19,548.6372240570549
2018-02-20,549.3017920356058
2018-02-21,551.9327527857365
2018-02-22,551.3981758855357
2018-02-23,554.7168707659068
2018-02-26,559.8146670131453
2018-02-27,559.588989892266
2018-02-28,559.1979848494644
2018-03-01,562.6047538036999
2018-03-02,566.2638980951613
2018-03-05,565.7181780408548
2018-03-06,565.377804406663
2018-03-07,565.314235188942
2018-03-08,563.1253341668735
2018-03-09,561.7880302739051
2018-03-12,560.2797487404009
2018-03-13,559.2441536101926
2018-03-14,559.674783835419
2018-03-15,560.6432133004921
2018-03-16,564.2442142861203
2018-03-19,562.7475062046426
2018-03-20,565.2161510015958
2018-03-21,565.2881733131449
2018-03-22,565.68924589384
2018-03-23,567.5388848781731
2018-03-26,565.7934408350486
2018-03-27,567.0582603274166
2018-03-28,567.8911647438428
2018-03-29,569.376067271859
2018-03-30,570.4544045596747
2018-04-02,575.8650048394965
2018-04-03,575.0895248709938
2018-04-04,574.5275309609901
2018-04-05,573.7812499081406
2018-04-06,573.1702956698201
2018-04-09,572.3955214152071
2018-04-10,575.2735544774222
2018-04-11,578.6145629734019
2018-04-12,577.9730703859029
2018-04-13,576.8083592396945
2018-04-16,578.2511903524673
2018-04-17,577.6467442639055
2018-04-18,579.4126078994165
2018-04-19,580.3184539411191
2018-04-20,577.7869657111246
2018-04-23,581.3819761137847
2018-04-24,585.4737314599759
2018-04-25,584.748154079007
2018-04-26,584.472750959135
2018-04-27,585.5444817405848
2018-04-30,586.7133953205589
2018-05-01,588.5304838659046
2018-05-02,593.0508929434372
2018-05-03,593.1969984884491
2018-05-04,592.1004039993722
2018-05-07,589.8417655433432
2018-05-08,588.8799054634594
2018-05-09,589.3136515177118
2018-05-10,593.4027672447473
2018-05-11,592.867544646675
2018-05-14,593.8151205499528
2018-05-15,594.2822747578073
2018-05-16,597.1590613047035
2018-05-17,602.7129261564507
2018-05-18,602.15118861061
2018-05-21,601.6723097255735
2018-05-22,604.2606314797117
2018-05-23,606.1244144589643
2018-05-24,610.3178291104364
2018-05-25,611.9856854810882
2018-05-28,611.7671012995143
2018-05-29,613.4484109608989
2018-05-30,616.1658181220646
2018-05-31,618.3067824844593
2018-06-01,619.821330546674
2018-06-04,622.4546799258522
2018-06-05,625.2932711067435
2018-06-06,628.5575890888186
2018-06-07,630.3550088639979
2018-06-08,630.5207727033642
2018-06-11,631.3142000762308
2018-06-12,634.2272180092475
2018-06-13,633.093346667273
2018-06-14,634.3306932850188
2018-06-15,634.044015660364
2018-06-18,634.6015053062338
2018-06-19,637.6584090314484
2018-06-20,638.5406071674881
2018-06-21,639.1334802638005
2018-06-22,636.9137679818406
2018-06-25,638.9062751138949
2018-06-26,640.6972434761772
2018-06-27,645.5237529227882
2018-06-28,645.4081964528821
2018-06-29,646.34649710821
2018-07-02,647.3452644756314
2018-07-03,651.0001710351585
2018-07-04,651.3095799703844
2018-07-05,652.3676230219252
2018-07-06,654.0834160413583
2018-07-09,654.956634287671
2018-07-10,654.56376705857
2018-07-11,655.4519470443665
2018-07-12,658.0992105440861
2018-07-13,656.5461799452639
2018-07-16,657.3121192935577
2018-07-17,656.4118776636793
2018-07-18,659.301970921529
2018-07-19,656.7555971119614
2018-07-20,656.1377534174183
2018-07-23,657.3921771675473
2018-07-24,661.0232252260159
2018-07-25,661.3917247038701
2018-07-26,660.7813256504836
2018-07-27,665.0436397893648
2018-07-30,662.6476119885323
2018-07-31,658.7500000752921
2018-08-01,660.1300289753988
2018-08-02,659.6259205266936
